"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
15,"Metals",1578,"Lead and articles thereof",157804,"Lead Sheets",416692.99999999994
15,"Metals",1578,"Lead and articles thereof",157806,"Other Lead Products",504
15,"Metals",1579,"Zinc and articles thereof",157901,"Raw Zinc",23698
15,"Metals",1579,"Zinc and articles thereof",157902,"Scrap Waste",288541
15,"Metals",1579,"Zinc and articles thereof",157904,"Zinc Bars",9.000000000000002
15,"Metals",1579,"Zinc and articles thereof",157905,"Zinc Sheets",760
15,"Metals",1579,"Zinc and articles thereof",157907,"Other Zinc Products",119483
15,"Metals",1580,"Tin; articles thereof",158001,"Raw Tin",144508
15,"Metals",1580,"Tin; articles thereof",158002,"Scrap Tin",232749
15,"Metals",1580,"Tin; articles thereof",158003,"Tin Bars",68
15,"Metals",1580,"Tin; articles thereof",158007,"Other Tin Products",7386
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158101,"Tungsten",330461
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158102,"Molybdenum",462
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158103,"Tantalum",52086.99999999999
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158105,"Cobalt",4023091
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158106,"Bismuth",1560
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158108,"Titanium",73345
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158109,"Zirconium",600
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158112,"Other Metals",393888
15,"Metals",1581,"Metals; n.e.s., cermets and articles thereof",158113,"Cermets",2455
15,"Metals",1582,"Tools and cutlery",158201,"Garden Tools",40092
15,"Metals",1582,"Tools and cutlery",158202,"Hand Saws",39256
15,"Metals",1582,"Tools and cutlery",158203,"Hand Tools",1482802
15,"Metals",1582,"Tools and cutlery",158204,"Wrenches",165338
15,"Metals",1582,"Tools and cutlery",158205,"Other Hand Tools",622069
15,"Metals",1582,"Tools and cutlery",158206,"Tool Sets",172959
15,"Metals",1582,"Tools and cutlery",158207,"Interchangeable Tool Parts",4347255
15,"Metals",1582,"Tools and cutlery",158208,"Cutting Blades",246589
15,"Metals",1582,"Tools and cutlery",158209,"Tool Plates",13812
15,"Metals",1582,"Tools and cutlery",158210,"Cooking Hand Tools",27932
15,"Metals",1582,"Tools and cutlery",158211,"Knives",57583
15,"Metals",1582,"Tools and cutlery",158212,"Razor Blades",20259
15,"Metals",1582,"Tools and cutlery",158213,"Scissors",209325
15,"Metals",1582,"Tools and cutlery",158214,"Other Cutlery",20581
15,"Metals",1582,"Tools and cutlery",158215,"Cutlery Sets",15748
15,"Metals",1583,"Metal; miscellaneous products of base metal",158301,"Padlocks",698184
15,"Metals",1583,"Metal; miscellaneous products of base metal",158302,"Metal Mountings",1471154
15,"Metals",1583,"Metal; miscellaneous products of base metal",158303,"Safes",308758
15,"Metals",1583,"Metal; miscellaneous products of base metal",158304,"Filing Cabinets",8580
15,"Metals",1583,"Metal; miscellaneous products of base metal",158305,"Metal Office Supplies",211354
15,"Metals",1583,"Metal; miscellaneous products of base metal",158306,"Bells and Other Metal Ornaments",40254
15,"Metals",1583,"Metal; miscellaneous products of base metal",158307,"Flexible Metal Tubing",166393
15,"Metals",1583,"Metal; miscellaneous products of base metal",158308,"Other Metal Fasteners",117052
15,"Metals",1583,"Metal; miscellaneous products of base metal",158309,"Metal Stoppers",25806871
15,"Metals",1583,"Metal; miscellaneous products of base metal",158310,"Metal Signs",349590
15,"Metals",1583,"Metal; miscellaneous products of base metal",158311,"Coated Metal Soldering Products",28162
16,"Machines",1684,"Machinery and appliances",168402,"Steam Boilers",480823
16,"Machines",1684,"Machinery and appliances",168403,"Central Heating Boilers",941
16,"Machines",1684,"Machinery and appliances",168404,"Boiler Plants",2953
16,"Machines",1684,"Machinery and appliances",168405,"Water and Gas Generators",361231
16,"Machines",1684,"Machinery and appliances",168406,"Steam Turbines",47999
16,"Machines",1684,"Machinery and appliances",168407,"Spark-Ignition Engines",1570832
16,"Machines",1684,"Machinery and appliances",168408,"Combustion Engines",299313
16,"Machines",1684,"Machinery and appliances",168409,"Engine Parts",1361786
16,"Machines",1684,"Machinery and appliances",168410,"Hydraulic Turbines",332
16,"Machines",1684,"Machinery and appliances",168411,"Gas Turbines",10008602
16,"Machines",1684,"Machinery and appliances",168412,"Other Engines",2579120
16,"Machines",1684,"Machinery and appliances",168413,"Liquid Pumps",8166985
16,"Machines",1684,"Machinery and appliances",168414,"Air Pumps",2230963
16,"Machines",1684,"Machinery and appliances",168415,"Air Conditioners",520926
16,"Machines",1684,"Machinery and appliances",168416,"Liquid Fuel Furnaces",8895
16,"Machines",1684,"Machinery and appliances",168417,"Industrial Furnaces",499387
16,"Machines",1684,"Machinery and appliances",168418,"Refrigerators",2355616
16,"Machines",1684,"Machinery and appliances",168419,"Other Heating Machinery",3031192
16,"Machines",1684,"Machinery and appliances",168420,"Rolling Machines",85310
16,"Machines",1684,"Machinery and appliances",168421,"Centrifuges",5109274
16,"Machines",1684,"Machinery and appliances",168422,"Washing and Bottling Machines",2190347
16,"Machines",1684,"Machinery and appliances",168423,"Scales",484095
16,"Machines",1684,"Machinery and appliances",168424,"Liquid Dispersing Machines",3478378
16,"Machines",1684,"Machinery and appliances",168425,"Pulley Systems",498723
16,"Machines",1684,"Machinery and appliances",168426,"Cranes",1978009
16,"Machines",1684,"Machinery and appliances",168427,"Fork-Lifts",1627490
16,"Machines",1684,"Machinery and appliances",168428,"Lifting Machinery",2898350
16,"Machines",1684,"Machinery and appliances",168429,"Large Construction Vehicles",3877188
16,"Machines",1684,"Machinery and appliances",168430,"Other Construction Vehicles",1839984
16,"Machines",1684,"Machinery and appliances",168431,"Excavation Machinery",2743998
16,"Machines",1684,"Machinery and appliances",168432,"Soil Preparation Machinery",2504365
16,"Machines",1684,"Machinery and appliances",168433,"Harvesting Machinery",1185928
16,"Machines",1684,"Machinery and appliances",168434,"Dairy Machinery",40287
16,"Machines",1684,"Machinery and appliances",168435,"Fruit Pressing Machinery",4889
16,"Machines",1684,"Machinery and appliances",168436,"Other Agricultural Machinery",402446
16,"Machines",1684,"Machinery and appliances",168437,"Mill Machinery",3215148
16,"Machines",1684,"Machinery and appliances",168438,"Industrial Food Preperation Machinery",2776131
16,"Machines",1684,"Machinery and appliances",168439,"Papermaking Machines",109313
16,"Machines",1684,"Machinery and appliances",168440,"Book-binding Machines",28281
16,"Machines",1684,"Machinery and appliances",168441,"Other Paper Machinery",1344924
16,"Machines",1684,"Machinery and appliances",168442,"Print Production Machinery",1286716
16,"Machines",1684,"Machinery and appliances",168443,"Industrial Printers",4815601
16,"Machines",1684,"Machinery and appliances",168444,"Artificial Textile Machinery",50000
16,"Machines",1684,"Machinery and appliances",168445,"Textile Fiber Machinery",104022
16,"Machines",1684,"Machinery and appliances",168447,"Knitting Machines",18462
16,"Machines",1684,"Machinery and appliances",168448,"Knitting Machine Accessories",102481
16,"Machines",1684,"Machinery and appliances",168449,"Felt Machinery",18462
16,"Machines",1684,"Machinery and appliances",168450,"Household Washing Machines",74841
16,"Machines",1684,"Machinery and appliances",168451,"Textile Processing Machines",155971
16,"Machines",1684,"Machinery and appliances",168452,"Sewing Machines",221844
16,"Machines",1684,"Machinery and appliances",168453,"Leather Machinery",52488
16,"Machines",1684,"Machinery and appliances",168454,"Casting Machines",22328
16,"Machines",1684,"Machinery and appliances",168455,"Metal-Rolling Mills",67759
16,"Machines",1684,"Machinery and appliances",168456,"Non-Mechanical Removal Machinery",199374
16,"Machines",1684,"Machinery and appliances",168457,"Metalworking Transfer Machines",98876
16,"Machines",1684,"Machinery and appliances",168458,"Metal Lathes",91443
16,"Machines",1684,"Machinery and appliances",168459,"Drilling Machines",74272
16,"Machines",1684,"Machinery and appliances",168460,"Metal Finishing Machines",371342
16,"Machines",1684,"Machinery and appliances",168461,"Metalworking Machines",181241
16,"Machines",1684,"Machinery and appliances",168462,"Forging Machines",391131
16,"Machines",1684,"Machinery and appliances",168463,"Other Non-Metal Removal Machinery",825244
16,"Machines",1684,"Machinery and appliances",168464,"Stone Working Machines",11274
16,"Machines",1684,"Machinery and appliances",168465,"Woodworking machines",353255
16,"Machines",1684,"Machinery and appliances",168466,"Metalworking Machine Parts",857697
16,"Machines",1684,"Machinery and appliances",168467,"Motor-working Tools",799500
16,"Machines",1684,"Machinery and appliances",168468,"Soldering and Welding Machinery",535450
16,"Machines",1684,"Machinery and appliances",168470,"Calculators",211509
16,"Machines",1684,"Machinery and appliances",168471,"Computers",6199025
16,"Machines",1684,"Machinery and appliances",168472,"Other Office Machines",102174
16,"Machines",1684,"Machinery and appliances",168473,"Office Machine Parts",40630664
16,"Machines",1684,"Machinery and appliances",168474,"Stone Processing Machines",2796761
16,"Machines",1684,"Machinery and appliances",168475,"Glass Working Machines",19650
16,"Machines",1684,"Machinery and appliances",168476,"Vending Machines",32708
16,"Machines",1684,"Machinery and appliances",168477,"Rubberworking Machinery",4488747
16,"Machines",1684,"Machinery and appliances",168478,"Tobacco Processing Machines",754121
16,"Machines",1684,"Machinery and appliances",168479,"Machinery Having Individual Functions",7547294
16,"Machines",1684,"Machinery and appliances",168480,"Metal Molds",7701731
16,"Machines",1684,"Machinery and appliances",168481,"Valves",5175443
16,"Machines",1684,"Machinery and appliances",168482,"Ball Bearings",468727
16,"Machines",1684,"Machinery and appliances",168483,"Transmissions",1469708
16,"Machines",1684,"Machinery and appliances",168484,"Gaskets",590937
16,"Machines",1684,"Machinery and appliances",168485,"Boat Propellers",532995
16,"Machines",1685,"Electrical machinery and equipment",168501,"Electric Motors",7071900
16,"Machines",1685,"Electrical machinery and equipment",168502,"Electric Generating Sets",306357
16,"Machines",1685,"Electrical machinery and equipment",168503,"Electric Motor Parts",2864148
16,"Machines",1685,"Electrical machinery and equipment",168504,"Electrical Transformers",14116783
16,"Machines",1685,"Electrical machinery and equipment",168505,"Electromagnets",825125
16,"Machines",1685,"Electrical machinery and equipment",168506,"Batteries",11525760
16,"Machines",1685,"Electrical machinery and equipment",168507,"Electric Batteries",4300886
16,"Machines",1685,"Electrical machinery and equipment",168508,"Vacuum Cleaners",1287531
16,"Machines",1685,"Electrical machinery and equipment",168509,"Other Domestic Electric Housewares",220696
16,"Machines",1685,"Electrical machinery and equipment",168510,"Hair Trimmers",5692
16,"Machines",1685,"Electrical machinery and equipment",168511,"Electrical Ignitions",829298
16,"Machines",1685,"Electrical machinery and equipment",168512,"Electrical Lighting and Signalling Equipment",30073476
16,"Machines",1685,"Electrical machinery and equipment",168513,"Portable Lighting",21400
16,"Machines",1685,"Electrical machinery and equipment",168514,"Electric Furnaces",471409
16,"Machines",1685,"Electrical machinery and equipment",168515,"Electric Soldering Equipment",4811958
16,"Machines",1685,"Electrical machinery and equipment",168516,"Electric Heaters",1036085
16,"Machines",1685,"Electrical machinery and equipment",168517,"Telephones",6847855
16,"Machines",1685,"Electrical machinery and equipment",168518,"Microphones and Headphones",1703430
16,"Machines",1685,"Electrical machinery and equipment",168519,"Sound Recording Equipment",23640
16,"Machines",1685,"Electrical machinery and equipment",168520,"Dictation Machines",11301.000000000002
16,"Machines",1685,"Electrical machinery and equipment",168521,"Video Recording Equipment",532952
16,"Machines",1685,"Electrical machinery and equipment",168522,"Audio and Video Recording Accessories",4304
16,"Machines",1685,"Electrical machinery and equipment",168523,"Blank Audio Media",2644138
16,"Machines",1685,"Electrical machinery and equipment",168524,"Sound Recordings",16372
16,"Machines",1685,"Electrical machinery and equipment",168525,"Broadcasting Equipment",9021391
16,"Machines",1685,"Electrical machinery and equipment",168526,"Navigation Equipment",312777
16,"Machines",1685,"Electrical machinery and equipment",168527,"Radio Receivers",120584
16,"Machines",1685,"Electrical machinery and equipment",168528,"Video Displays",3633098
16,"Machines",1685,"Electrical machinery and equipment",168529,"Broadcasting Accessories",5761306
16,"Machines",1685,"Electrical machinery and equipment",168530,"Traffic Signals",10110
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",1121168
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",1147077
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",44394674
16,"Machines",1685,"Electrical machinery and equipment",168534,"Printed Circuit Boards",13986759.999999998
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",401750
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",186426436
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",12338384
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",10602837
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",373984
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",52614
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",168168393
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",56461102
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",5886125
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",189867046
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",58795
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",26948
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",42685
16,"Machines",1685,"Electrical machinery and equipment",168548,"Electrical Parts",45163118
17,"Transportation",1786,"Railway and other rolling stock",178602,"Other Locomotives",113400
17,"Transportation",1786,"Railway and other rolling stock",178606,"Railway Freight Cars",66
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",140474
17,"Transportation",1786,"Railway and other rolling stock",178608,"Railway Track Fixtures",466
17,"Transportation",1786,"Railway and other rolling stock",178609,"Shipping containers",1358103
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",856246
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",415788
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",2235127
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",726691
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",106203
17,"Transportation",1787,"Vehicles and their parts",178706,"Vehicle Chassis",150
17,"Transportation",1787,"Vehicles and their parts",178707,"Vehicle Bodies",79446
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",16521884
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",61875
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",283189
17,"Transportation",1787,"Vehicles and their parts",178712,"Bicycles",148671
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",1358
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",423956
17,"Transportation",1787,"Vehicles and their parts",178715,"Baby Carriages",29993
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",2533147
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178801,"Non-powered Aircraft",601
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",555479
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",5417480
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178804,"Parachutes",990
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178805,"Aircraft Launch Gear",150
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",103202348.00000001
17,"Transportation",1789,"Ships, boats and floating structures",178902,"Fishing Ships",23270
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",3101929
17,"Transportation",1789,"Ships, boats and floating structures",178905,"Special Purpose Ships",210685
17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",207709.00000000003
17,"Transportation",1789,"Ships, boats and floating structures",178908,"Scrap Vessels",300000
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",131837082
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",247415
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",279885
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",236985
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",40470
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",832227
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",9887652
18,"Instruments",1890,"Instruments and apparatus",189008,"Image Projectors",706896
18,"Instruments",1890,"Instruments and apparatus",189009,"Photocopiers",1999335
18,"Instruments",1890,"Instruments and apparatus",189010,"Photo Lab Equipment",904305
18,"Instruments",1890,"Instruments and apparatus",189011,"Microscopes",334866
18,"Instruments",1890,"Instruments and apparatus",189012,"Non-optical Microscopes",3353
18,"Instruments",1890,"Instruments and apparatus",189013,"LCDs",203915
18,"Instruments",1890,"Instruments and apparatus",189014,"Compasses",33153
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",1300984
18,"Instruments",1890,"Instruments and apparatus",189016,"Balances",35516
18,"Instruments",1890,"Instruments and apparatus",189017,"Drafting Tools",284384
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",3012418374
18,"Instruments",1890,"Instruments and apparatus",189019,"Therapeutic Appliances",55392206
18,"Instruments",1890,"Instruments and apparatus",189020,"Breathing Appliances",26492
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",816882369
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",1275180
18,"Instruments",1890,"Instruments and apparatus",189023,"Instructional Models",1867046.0000000002
18,"Instruments",1890,"Instruments and apparatus",189024,"Tensile Testing Machines",1575619
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",3332308
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",5965128
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",1293502
18,"Instruments",1890,"Instruments and apparatus",189028,"Utility Meters",214798
18,"Instruments",1890,"Instruments and apparatus",189029,"Revolution Counters",1002838
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",15208780
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",15885024
18,"Instruments",1890,"Instruments and apparatus",189032,"Thermostats",11920445
18,"Instruments",1890,"Instruments and apparatus",189033,"Opto-Electric Instrument Parts",7931135
18,"Instruments",1891,"Clocks and watches",189101,"Precious Metal Watches",52910
18,"Instruments",1891,"Clocks and watches",189102,"Base Metal Watches",457841
18,"Instruments",1891,"Clocks and watches",189103,"Clocks with Watch Movements",826
18,"Instruments",1891,"Clocks and watches",189104,"Dashboard Clocks",3403
18,"Instruments",1891,"Clocks and watches",189105,"Other Clocks",35994
18,"Instruments",1891,"Clocks and watches",189106,"Time Recording Instruments",15658
18,"Instruments",1891,"Clocks and watches",189107,"Time Switches",81623
18,"Instruments",1891,"Clocks and watches",189108,"Watch Movements",5229
18,"Instruments",1891,"Clocks and watches",189109,"Clock Movements",8
18,"Instruments",1891,"Clocks and watches",189110,"Incomplete Movement Sets",2390
18,"Instruments",1891,"Clocks and watches",189111,"Watch Cases and Parts",414
18,"Instruments",1891,"Clocks and watches",189113,"Watch Straps",2090
18,"Instruments",1891,"Clocks and watches",189114,"Other Clocks and Watches",13330
18,"Instruments",1892,"Musical instruments",189201,"Pianos",11392
18,"Instruments",1892,"Musical instruments",189202,"String Instruments",21986
18,"Instruments",1892,"Musical instruments",189205,"Wind Instruments",2776
18,"Instruments",1892,"Musical instruments",189206,"Percussion",24578
18,"Instruments",1892,"Musical instruments",189207,"Electric Musical Instruments",17781
18,"Instruments",1892,"Musical instruments",189208,"Other Musical Instruments",3277
18,"Instruments",1892,"Musical instruments",189209,"Musical Instrument Parts",22024
19,"Weapons",1993,"Arms and ammunition",199302,"Handguns",602
19,"Weapons",1993,"Arms and ammunition",199305,"Weapons Parts and Accessories",176817
20,"Miscellaneous",2094,"Furniture",209401,"Seats",5845209
20,"Miscellaneous",2094,"Furniture",209402,"Medical Furniture",154836
20,"Miscellaneous",2094,"Furniture",209403,"Other Furniture",24868017
20,"Miscellaneous",2094,"Furniture",209404,"Mattresses",2113734
20,"Miscellaneous",2094,"Furniture",209405,"Light Fixtures",8877621
20,"Miscellaneous",2094,"Furniture",209406,"Prefabricated Buildings",729777
20,"Miscellaneous",2095,"Toys and games",209503,"Models and Stuffed Animals",1555714
20,"Miscellaneous",2095,"Toys and games",209504,"Video and Card Games",122668
20,"Miscellaneous",2095,"Toys and games",209505,"Party Decorations",837203
20,"Miscellaneous",2095,"Toys and games",209506,"Sports Equipment",19984949
20,"Miscellaneous",2095,"Toys and games",209507,"Fishing and Hunting Equipment",10191317
20,"Miscellaneous",2095,"Toys and games",209508,"Fairground Amusements",214032
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209601,"Worked Ivory and Bone",16097.999999999998
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209602,"Vegetable and Mineral Carvings",11200
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209603,"Brooms",1102949
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209604,"Hand Sifters",7904
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209605,"Travel Kits",22299.000000000004
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209606,"Buttons",51503
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209607,"Zippers",18768
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209608,"Pens",375623
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209609,"Pencils and Crayons",110590
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209610,"Chalkboards",19759
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209611,"Rubber Stamps",31357
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209612,"Ink Ribbons",832063
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209613,"Lighters",21860
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209614,"Smoking Pipes",1025
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209615,"Combs",27660
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209616,"Scent Sprays",23519
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209617,"Vacuum Flask",8443
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209618,"Mannequins",5740
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219701,"Paintings",374466
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219702,"Prints",1478
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219703,"Sculptures",95959
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219704,"Revenue Stamps",100
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219705,"Collector's Items",172266
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219706,"Antiques",11389
